4003,1
4009,2
4013,1
4016,2
4022,4
4025,2
4026,2
4028,2
4029,3
4032,2
4035,3
4038,1
4039,2
4041,3
4042,2
4044,2
4045,3
4048,5
4051,3
4052,2
4054,4
4055,6
4058,2
4061,8
4064,1
4067,9
4068,2
4070,4
4073,6
4074,6
4077,2
4080,8
4083,2
4086,7
4087,4
4089,2
4090,2
4092,4
4093,15
4096,15
4099,10
4100,3
4102,6
4105,9
4106,9
4108,2
4109,8
4112,16
4115,11
4116,1
4118,11
4119,8
4121,4
4122,10
4124,4
4125,12
4128,10
4131,15
4132,4
4134,3
4135,4
4137,10
4138,11
4141,13
4144,15
4147,5
4148,3
4150,7
4151,11
4153,3
4154,1
4157,15
4160,8
4163,17
4164,6
4166,3
4167,2
4169,8
4170,7
4172,3
4173,3
4176,15
4179,5
4180,1
4182,5
4183,2
4186,4
4188,4
4189,7
4192,5
4195,10
4196,1
4198,4
4199,4
4201,3
4202,6
4205,4
4208,10
4211,1
4212,3
4214,4
4215,1
4218,1
4220,3
4221,2
4224,4
4227,6
4228,1
4230,4
4231,1
4233,3
4234,3
4237,1
4240,5
4243,2
4246,3
4247,3
4249,1
4250,1
4253,1
4256,1
4259,6
4262,1
4263,1
4265,1
4266,1
4272,5
4275,2
4279,2
4282,1
4285,5
4288,3
4291,9
4294,1
4298,2
4301,5
4304,5
4308,1
4310,2
4317,2
4320,1
4323,4
4326,2
4330,3
4336,3
4339,3
4342,2
4343,2
4345,1
4348,1
4349,3
4352,1
4355,1
4356,1
4359,1
4361,2
4362,2
4365,2
4368,4
4374,3
4375,3
4377,1
4378,1
4381,5
4387,3
4388,1
4393,1
4397,3
4400,3
4403,1
4404,1
4406,6
4407,3
4409,1
4412,1
4413,5
4416,1
4419,1
4425,1
4426,1
4429,4
4435,1
4438,3
4439,2
4445,4
4451,2
4452,1
4455,2
4458,1
4461,2
4464,6
4468,1
4470,7
4471,2
4473,3
4474,2
4476,3
4477,4
4480,1
4483,2
4484,1
4486,1
4489,2
4490,3
4496,2
4499,1
4500,1
4502,8
4508,1
4509,4
4512,4
4516,1
4518,2
4522,5
4525,2
4528,5
4534,3
4535,1
4541,4
4544,1
4547,3
4550,1
4551,2
4554,1
4560,1
4563,1
4570,1
4579,1
4595,1
4605,1
4611,1
4618,1
4621,1
4630,2
4637,2
4656,1
4682,1
4685,2
4688,1
4694,1
4701,1
4739,1
4752,1
4796,1
4842,1
4848,1
4851,1
4861,1
4868,1
4915,1
4921,1
4938,1
4957,1
4982,1
4989,1
5059,1
6118,1
