3980,1
3988,2
3993,3
3994,1
3997,2
4000,7
4003,5
4004,1
4006,4
4007,7
4009,4
4010,9
4012,5
4013,13
4016,5
4019,28
4020,5
4022,10
4023,10
4025,17
4026,18
4028,5
4029,25
4032,40
4035,26
4036,8
4038,30
4039,27
4041,16
4042,17
4044,16
4045,48
4048,38
4051,48
4052,9
4054,21
4055,21
4057,22
4058,50
4060,8
4061,38
4064,67
4067,40
4068,10
4070,40
4071,30
4073,20
4074,28
4076,17
4077,67
4080,45
4083,66
4084,19
4086,28
4087,24
4089,34
4090,37
4092,11
4093,49
4096,96
4099,48
4100,13
4102,69
4103,47
4105,29
4106,31
4108,32
4109,109
4112,91
4115,112
4116,25
4118,58
4119,51
4121,61
4122,93
4124,16
4125,95
4128,172
4131,85
4132,26
4134,96
4135,56
4137,38
4138,74
4140,36
4141,144
4144,118
4147,132
4148,34
4150,76
4151,31
4153,50
4154,110
4156,18
4157,99
4160,162
4163,79
4164,15
4166,94
4167,60
4169,38
4170,62
4172,28
4173,101
4176,88
4179,98
4180,23
4182,40
4183,39
4185,40
4186,68
4188,13
4189,74
4192,101
4195,33
4196,10
4198,56
4199,32
4201,25
4202,22
4204,17
4205,55
4208,56
4211,51
4212,14
4214,26
4215,23
4217,26
4218,35
4220,8
4221,33
4224,60
4227,27
4228,5
4230,28
4231,18
4233,9
4234,21
4236,16
4237,39
4240,31
4243,34
4244,7
4246,20
4247,10
4249,20
4250,21
4252,8
4253,28
4256,40
4259,22
4260,4
4262,18
4263,14
4265,9
4266,19
4268,5
4269,23
4272,19
4275,30
4276,9
4278,25
4279,10
4281,12
4282,20
4284,1
4285,22
4288,42
4291,21
4292,4
4294,28
4295,10
4297,12
4298,12
4300,6
4301,31
4304,33
4307,33
4308,6
4310,15
4311,10
4313,18
4314,21
4316,8
4317,17
4320,35
4323,17
4324,3
4326,17
4327,16
4329,17
4330,12
4332,4
4333,23
4336,14
4339,39
4340,4
4342,16
4343,10
4345,14
4346,25
4348,5
4349,22
4352,40
4355,27
4356,10
4358,18
4359,7
4361,17
4362,18
4364,1
4365,28
4368,26
4371,27
4372,6
4374,14
4375,6
4377,10
4378,21
4380,6
4381,18
4384,29
4387,14
4388,4
4390,16
4391,13
4393,2
4394,12
4396,8
4397,19
4400,18
4403,26
4404,9
4406,11
4407,10
4409,10
4410,16
4412,8
4413,18
4416,30
4419,18
4420,1
4422,17
4423,16
4425,13
4426,9
4428,6
4429,23
4432,21
4435,21
4436,7
4438,17
4439,7
4441,16
4442,25
4444,4
4445,21
4448,22
4451,14
4452,5
4454,17
4455,8
4457,17
4458,14
4460,10
4461,25
4464,27
4467,17
4468,6
4470,18
4471,12
4473,15
4474,24
4476,4
4477,14
4480,37
4483,23
4484,9
4486,15
4487,12
4489,8
4490,14
4492,7
4493,26
4496,27
4499,29
4500,5
4502,14
4503,12
4505,15
4506,14
4508,8
4509,19
4512,38
4515,17
4516,8
4518,26
4519,15
4521,9
4522,12
4524,3
4525,15
4528,17
4531,26
4532,5
4534,14
4535,7
4537,7
4538,11
4540,2
4541,14
4544,15
4547,12
4548,1
4550,5
4551,8
4553,6
4554,6
4556,3
4557,8
4560,11
4563,5
4566,2
4567,1
4569,1
4570,4
4572,2
4573,3
4576,5
4579,1
4582,4
4585,3
4586,4
4588,2
4589,11
4592,4
4595,2
4598,2
4601,3
4602,2
4605,6
4608,3
4611,2
4614,6
4615,4
4617,3
4618,4
4621,5
4624,3
4627,7
4628,1
4630,4
4631,3
4633,4
4634,5
4636,1
4637,4
4640,4
4643,4
4644,2
4646,3
4647,2
4650,2
4653,1
4656,1
4659,1
4660,1
4662,3
4663,1
4666,6
4668,1
4669,3
4672,3
4675,2
4676,1
4679,2
4685,4
4688,4
4691,3
4694,1
4695,1
4697,3
4698,2
4701,3
4704,5
4707,2
4708,1
4710,3
4714,1
4716,3
4717,1
4720,3
4723,3
4724,1
4726,1
4727,2
4729,3
4733,5
4736,2
4739,1
4743,2
4745,1
4746,1
4748,1
4749,2
4752,3
4758,2
4759,1
4762,1
4764,1
4765,3
4768,3
4771,2
4774,2
4780,1
4781,2
4784,1
4787,2
4788,1
4791,1
4796,2
4797,1
4800,1
4807,1
4809,1
4812,1
4816,1
4819,1
4820,2
4822,1
4825,1
4826,1
4835,1
4842,1
4851,1
4854,1
4871,1
4880,1
4886,1
4890,1
4893,1
4896,1
4899,1
4905,1
4909,1
4919,1
4928,1
4941,3
4964,1
4966,1
4976,1
4992,2
4999,1
5008,1
5011,1
5037,1
5052,1
5079,1
5251,1
5600,1
5849,1
5872,1
5933,1
6029,1
6067,1
6259,1
6314,1
7408,1
8384,1
9894,1
11750,1
