3930,1
3936,1
3945,1
3952,2
3955,1
3958,3
3959,1
3962,1
3964,1
3965,6
3968,3
3971,19
3972,7
3974,9
3975,8
3977,19
3978,37
3980,7
3981,25
3984,135
3987,62
3988,8
3990,125
3991,83
3993,38
3994,75
3996,66
3997,265
4000,186
4003,393
4004,87
4006,137
4007,92
4009,258
4010,319
4012,50
4013,215
4016,601
4019,230
4020,45
4022,417
4023,281
4025,136
4026,196
4028,159
4029,629
4032,342
4035,641
4036,148
4038,224
4039,151
4041,306
4042,467
4044,70
4045,326
4048,888
4051,319
4052,68
4054,568
4055,361
4057,172
4058,244
4060,197
4061,797
4064,467
4067,832
4068,222
4070,287
4071,197
4073,458
4074,643
4076,97
4077,372
4080,1203
4083,436
4084,105
4086,786
4087,505
4089,219
4090,389
4092,269
4093,1155
4096,680
4099,1209
4100,321
4102,438
4103,297
4105,649
4106,1120
4108,142
4109,605
4112,1757
4115,637
4116,145
4118,1060
4119,682
4121,284
4122,463
4124,351
4125,1340
4128,732
4131,1262
4132,344
4134,378
4135,283
4137,579
4138,860
4140,104
4141,495
4144,1382
4147,430
4148,120
4150,766
4151,496
4153,191
4154,315
4156,232
4157,956
4160,476
4163,858
4164,210
4166,240
4167,162
4169,379
4170,563
4172,61
4173,307
4176,829
4179,252
4180,69
4182,440
4183,332
4185,126
4186,202
4188,137
4189,566
4192,267
4195,500
4196,122
4198,140
4199,104
4201,249
4202,347
4204,46
4205,194
4208,509
4211,154
4212,47
4214,308
4215,215
4217,80
4218,156
4220,75
4221,369
4224,192
4227,342
4228,85
4230,118
4231,76
4233,160
4234,237
4236,44
4237,150
4240,395
4243,125
4244,29
4246,214
4247,142
4249,65
4250,93
4252,88
4253,309
4256,194
4259,304
4260,83
4262,96
4263,60
4265,137
4266,237
4268,26
4269,144
4272,355
4275,136
4276,34
4278,243
4279,137
4281,57
4282,91
4284,72
4285,295
4288,150
4291,255
4292,70
4294,91
4295,62
4297,123
4298,233
4300,32
4301,122
4304,333
4307,118
4308,35
4310,213
4311,132
4313,57
4314,94
4316,65
4317,290
4320,184
4323,317
4324,72
4326,90
4327,70
4329,154
4330,235
4332,32
4333,131
4336,397
4339,159
4340,40
4342,250
4343,170
4345,88
4346,124
4348,102
4349,354
4352,198
4355,306
4356,87
4358,116
4359,76
4361,129
4362,246
4364,28
4365,134
4368,338
4371,127
4372,29
4374,197
4375,136
4377,65
4378,105
4380,87
4381,279
4384,179
4387,273
4388,74
4390,113
4391,95
4393,149
4394,261
4396,45
4397,139
4400,476
4403,151
4404,35
4406,292
4407,184
4409,82
4410,115
4412,91
4413,371
4416,224
4419,409
4420,93
4422,124
4423,95
4425,175
4426,272
4428,45
4429,168
4432,435
4435,162
4436,29
4438,221
4439,149
4441,64
4442,99
4444,76
4445,241
4448,141
4451,224
4452,58
4454,79
4455,51
4457,107
4458,157
4460,25
4461,98
4464,259
4467,75
4468,16
4470,144
4471,106
4473,59
4474,65
4476,46
4477,206
4480,102
4483,190
4484,47
4486,50
4487,40
4489,82
4490,131
4492,17
4493,67
4496,183
4499,71
4500,21
4502,92
4503,78
4505,32
4506,48
4508,41
4509,126
4512,78
4515,117
4516,24
4518,32
4519,28
4521,54
4522,82
4524,11
4525,59
4528,126
4531,42
4532,12
4534,60
4535,43
