3942,1
3946,1
3952,1
3955,1
3958,2
3959,1
3961,1
3962,4
3964,4
3965,11
3968,4
3971,24
3972,8
3974,15
3975,7
3977,29
3978,55
3980,3
3981,52
3984,161
3987,64
3988,23
3990,143
3991,104
3993,54
3994,79
3996,76
3997,285
4000,223
4003,372
4004,99
4006,159
4007,92
4009,237
4010,355
4012,51
4013,239
4016,686
4019,243
4020,63
4022,417
4023,299
4025,134
4026,210
4028,140
4029,613
4032,380
4035,657
4036,156
4038,227
4039,158
4041,352
4042,538
4044,76
4045,301
4048,894
4051,352
4052,74
4054,569
4055,398
4057,180
4058,255
4060,214
4061,780
4064,458
4067,812
4068,217
4070,269
4071,160
4073,476
4074,694
4076,106
4077,417
4080,1244
4083,509
4084,129
4086,944
4087,594
4089,280
4090,401
4092,351
4093,1289
4096,754
4099,1391
4100,340
4102,451
4103,293
4105,725
4106,1065
4108,163
4109,606
4112,1767
4115,564
4116,141
4118,1040
4119,723
4121,284
4122,484
4124,323
4125,1379
4128,677
4131,1220
4132,325
4134,348
4135,229
4137,610
4138,838
4140,102
4141,475
4144,1329
4147,422
4148,115
4150,677
4151,473
4153,176
4154,255
4156,229
4157,882
4160,454
4163,774
4164,193
4166,222
4167,166
4169,327
4170,500
4172,57
4173,246
4176,798
4179,233
4180,58
4182,385
4183,293
4185,110
4186,176
4188,115
4189,498
4192,228
4195,438
4196,115
4198,137
4199,101
4201,187
4202,295
4204,44
4205,200
4208,478
4211,155
4212,37
4214,287
4215,167
4217,71
4218,118
4220,98
4221,308
4224,195
4227,323
4228,83
4230,83
4231,76
4233,185
4234,232
4236,21
4237,140
4240,411
4243,126
4244,28
4246,251
4247,165
4249,64
4250,104
4252,81
4253,278
4256,177
4259,312
4260,72
4262,87
4263,74
4265,138
4266,205
4268,32
4269,112
4272,358
4275,141
4276,32
4278,202
4279,140
4281,49
4282,90
4284,51
4285,256
4288,150
4291,276
4292,82
4294,92
4295,62
4297,133
4298,225
4300,21
4301,117
4304,350
4307,140
4308,31
4310,208
4311,139
4313,66
4314,100
4316,76
4317,270
4320,146
4323,311
4324,65
4326,107
4327,78
4329,139
4330,239
4332,40
4333,163
4336,420
4339,131
4340,37
4342,259
4343,153
4345,49
4346,102
4348,65
4349,271
4352,163
4355,257
4356,83
4358,75
4359,61
4361,123
4362,193
4364,30
4365,119
4368,351
4371,136
4372,34
4374,183
4375,148
4377,53
4378,89
4380,71
4381,326
4384,178
4387,286
4388,81
4390,98
4391,76
4393,174
4394,230
4396,39
4397,145
4400,431
4403,152
4404,37
4406,256
4407,155
4409,80
4410,96
4412,84
4413,312
4416,187
4419,313
4420,85
4422,96
4423,69
4425,157
4426,229
4428,30
4429,135
4432,304
4435,120
4436,26
4438,167
4439,103
4441,60
4442,69
4444,58
4445,241
4448,156
4451,242
4452,55
4454,81
4455,53
4457,136
4458,201
4460,30
4461,118
4464,357
4467,103
4468,22
4470,201
4471,131
4473,42
4474,81
4476,62
4477,217
4480,142
4483,219
4484,61
4486,84
4487,32
4489,92
4490,173
4492,20
4493,102
4496,201
4499,81
4500,23
4502,140
4503,89
4505,36
4506,72
4508,37
4509,156
4512,84
4515,134
4516,29
4518,48
4519,31
4521,71
4522,99
4524,8
4525,46
4528,121
4531,43
4532,6
4534,55
4535,36
4537,13
4538,23
4540,14
4541,57
4544,28
4547,46
4548,11
4550,19
4551,16
4553,22
4554,36
4556,2
4557,19
4560,54
4563,26
4564,5
4566,20
4567,14
4569,8
4570,14
4572,8
4573,33
4576,20
4579,47
4580,4
4582,21
4583,6
4585,15
4586,34
4588,5
4589,21
4592,58
4595,14
4596,4
4598,39
4599,25
4601,6
4602,15
4604,12
4605,43
4608,28
4611,38
4612,10
4614,15
4615,8
4617,18
4618,27
4620,2
4621,20
4624,27
4627,17
4628,5
4630,17
4631,14
4633,12
4634,6
4636,7
4637,30
4640,17
4643,25
4644,6
4646,11
4647,5
4649,21
4650,22
4652,7
4653,11
4656,30
4659,11
4660,3
4662,20
4663,15
4665,9
4666,6
4668,5
4669,32
4672,18
4675,23
4676,4
4678,10
4679,7
4681,15
4682,23
4684,2
4685,9
4688,30
4691,10
4694,22
4695,17
4697,4
4698,9
4700,4
4701,28
4704,16
4707,24
4708,6
4710,7
4711,3
4713,8
4714,13
4716,4
4717,14
4720,34
4723,18
4724,3
4726,24
4727,16
4729,4
4730,7
4733,26
4736,18
4739,16
4740,8
4742,7
4743,2
4745,7
4746,12
4748,1
4749,7
4752,15
4755,4
4756,1
4758,9
4759,2
4761,2
4762,2
4764,1
